m,lam,f,Jstar,Jsize,mu,vpi,parity
12,6|5|5|3|2|2|1,53006865912,0,1,6,6,0
12,6|5|5|3|2|1|1|1,54224805888,5|7,2,21,22,1
12,6|5|5|3|1|1|1|1|1,21684626964,0,1,4,4,0
12,6|5|5|2|2|2|2,14575400840,0,1,6,6,0
12,6|5|5|2|2|2|1|1,31136900256,0|4,2,10,12,0
12,6|5|5|2|2|1|1|1|1,25496328000,0|4,2,12,14,0
12,6|5|5|2|1|1|1|1|1|1,11099728332,0,1,4,4,0
12,6|5|5|1|1|1|1|1|1|1|1,2184348870,0,1,2,2,0
12,6|5|4|4|4|1,10878433280,5,1,17,17,1
12,6|5|4|4|3|2,31233001800,0|2,2,6,8,0
12,6|5|4|4|3|1|1,44172388260,0,1,4,4,0
12,6|5|4|4|2|2|1,53006865912,0|2,2,6,8,0
12,6|5|4|4|2|1|1|1,52718561280,5,1,17,17,1
12,6|5|4|4|1|1|1|1|1,19632172560,0|2,2,8,10,0
12,6|5|4|3|3|3,15229806592,5,1,17,17,1
12,6|5|4|3|3|2|1,72148234158,0,1,2,2,0
12,6|5|4|3|3|1|1|1,58576179200,5|7,2,19,20,1
12,6|5|4|3|2|2|2,45689419776,5,1,17,17,1
12,6|5|4|3|2|2|1|1,94893410304,5,1,17,17,1
12,6|5|4|3|2|1|1|1|1,71797659648,5,1,17,17,1
12,6|5|4|3|1|1|1|1|1|1,24601995264,5,1,17,17,1
12,6|5|4|2|2|2|2|1,37275750400,5,1,19,19,1
12,6|5|4|2|2|2|1|1|1,47117214144,0|2|4|6,4,12,19,0
12,6|5|4|2|2|1|1|1|1|1,31631136768,5,1,17,17,1
12,6|5|4|2|1|1|1|1|1|1|1,12270107850,0,1,2,2,0
12,6|5|4|1|1|1|1|1|1|1|1|1,2274134016,5,1,17,17,1
12,6|5|3|3|3|3|1,17668955304,0,1,6,6,0
12,6|5|3|3|3|2|2,24986401440,0|4,2,10,12,0
12,6|5|3|3|3|2|1|1,48651406650,0,1,2,2,0
12,6|5|3|3|3|1|1|1|1,29214542500,0,1,4,4,0
12,6|5|3|3|2|2|2|1,43133368320,5,1,17,17,1
12,6|5|3|3|2|2|1|1|1,53006865912,0|2,2,6,8,0
12,6|5|3|3|2|1|1|1|1|1,33137381376,5,1,19,19,1
12,6|5|3|3|1|1|1|1|1|1|1,10326012840,0|4,2,6,8,0
12,6|5|3|2|2|2|2|2,12973708440,0,1,6,6,0
12,6|5|3|2|2|2|2|1|1,29745716000,0|2,2,10,12,0
12,6|5|3|2|2|2|1|1|1|1,28542158568,0|2,2,6,8,0
12,6|5|3|2|2|1|1|1|1|1|1,16731965250,0,1,2,2,0
12,6|5|3|2|1|1|1|1|1|1|1|1,6062876820,0,1,4,4,0
12,6|5|3|1|1|1|1|1|1|1|1|1|1,1132625340,0|2,2,4,6,0
12,6|5|2|2|2|2|2|2|1,5889651768,0,1,6,6,0
12,6|5|2|2|2|2|2|1|1|1,8200665088,5,1,17,17,1
12,6|5|2|2|2|2|1|1|1|1|1,6625858239,0,1,0,0,0
12,6|5|2|2|2|1|1|1|1|1|1|1,3583483904,5|7,2,21,22,1
12,6|5|2|2|1|1|1|1|1|1|1|1|1,1301375075,0,1,0,0,0
12,6|5|2|1|1|1|1|1|1|1|1|1|1|1,293787648,5,1,17,17,1
12,6|5|1|1|1|1|1|1|1|1|1|1|1|1|1,32033848,0,1,6,6,0
12,6|4|4|4|4|2,6195607704,0|2,2,6,8,0
12,6|4|4|4|4|1|1,8180071900,0,1,4,4,0
12,6|4|4|4|3|3,7138971840,0|2|4|6,4,12,23,0
12,6|4|4|4|3|2|1,31411476096,3,1,11,11,1
12,6|4|4|4|3|1|1|1,24666062960,0|4,2,8,10,0
12,6|4|4|4|2|2|2,15935205000,0|2,2,6,8,0
12,6|4|4|4|2|2|1|1,32619609792,0|2|4|6,4,12,21,0
12,6|4|4|4|2|1|1|1|1,23796572800,0|2|4|6,4,14,21,0
12,6|4|4|4|1|1|1|1|1|1,7495920432,0|2,2,8,10,0
12,6|4|4|3|3|3|1,18323361056,0|4,2,10,12,0
12,6|4|4|3|3|2|2,25298731458,0,1,2,2,0
12,6|4|4|3|3|2|1|1,48929414688,0|4,2,10,12,0
12,6|4|4|3|3|1|1|1|1,28912835952,0|4,2,8,10,0
12,6|4|4|3|2|2|2|1,40668604416,5,1,17,17,1
12,6|4|4|3|2|2|1|1|1,49564861632,0|2|4|6,4,12,23,0
12,6|4|4|3|2|1|1|1|1|1,30459613184,5,1,19,19,1
12,6|4|4|3|1|1|1|1|1|1|1,9174265254,0,1,2,2,0
12,6|4|4|2|2|2|2|2,9866425184,0|4,2,10,12,0
12,6|4|4|2|2|2|2|1|1,22529482560,0|2|4|6,4,12,19,0
12,6|4|4|2|2|2|1|1|1|1,21416915520,0|2|4|6,4,12,21,0
12,6|4|4|2|2|1|1|1|1|1|1,12333031480,0|4,2,6,8,0
12,6|4|4|2|1|1|1|1|1|1|1|1,4317301296,0|4,2,8,10,0
12,6|4|4|1|1|1|1|1|1|1|1|1|1,747892288,0|2|4|6,4,12,24,0
12,6|4|3|3|3|3|2,10411000600,0,1,6,6,0
12,6|4|3|3|3|3|1|1,16309804896,0|4,2,10,12,0
12,6|4|3|3|3|2|2|1,29190843990,0,1,2,2,0
12,6|4|3|3|3|2|1|1|1,33043241088,3,1,11,11,1
12,6|4|3|3|3|1|1|1|1|1,16032940924,0,1,4,4,0
12,6|4|3|3|2|2|2|2,14562325800,0,1,6,6,0
12,6|4|3|3|2|2|2|1|1,32855495400,0|2,2,6,8,0
12,6|4|3|3|2|2|1|1|1|1,30289637664,0|2,2,10,12,0
12,6|4|3|3|2|1|1|1|1|1|1,16217135550,0,1,2,2,0
12,6|4|3|3|1|1|1|1|1|1|1|1,4555593900,0,1,4,4,0
12,6|4|3|2|2|2|2|2|1,13598041600,3,1,15,15,1
12,6|4|3|2|2|2|2|1|1|1,18739801080,0|2,2,6,8,0
12,6|4|3|2|2|2|1|1|1|1|1,14827095360,3,1,9,9,1
12,6|4|3|2|2|1|1|1|1|1|1|1,7698891200,0|4,2,12,14,0
12,6|4|3|2|1|1|1|1|1|1|1|1|1,2562707840,3,1,11,11,1
12,6|4|3|1|1|1|1|1|1|1|1|1|1|1,452895300,0|2,2,4,6,0
12,6|4|2|2|2|2|2|2|2,1906340832,0|4,2,10,12,0
12,6|4|2|2|2|2|2|2|1|1,4580840264,0,1,6,6,0
12,6|4|2|2|2|2|2|1|1|1|1,4865140665,0,1,0,0,0
12,6|4|2|2|2|2|1|1|1|1|1|1,3401510112,0|4,2,10,12,0
12,6|4|2|2|2|1|1|1|1|1|1|1|1,1665760096,0|4,2,10,12,0
12,6|4|2|2|1|1|1|1|1|1|1|1|1|1,563332077,0,1,0,0,0
12,6|4|2|1|1|1|1|1|1|1|1|1|1|1|1,121482504,0,1,6,6,0
12,6|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1,13075040,0|4,2,10,12,0
12,6|3|3|3|3|3|3,1070845776,0|2,2,8,10,0
12,6|3|3|3|3|3|2|1,5857617920,5,1,17,17,1
12,6|3|3|3|3|3|1|1|1,5235246016,0|2|4|6,4,12,21,0
12,6|3|3|3|3|2|2|2,4719272250,0,1,2,2,0
12,6|3|3|3|3|2|2|1|1,10326012840,0|2,2,6,8,0
12,6|3|3|3|3|2|1|1|1|1,8745240504,0|2,2,6,8,0
12,6|3|3|3|3|1|1|1|1|1|1,3643850210,0,1,2,2,0
12,6|3|3|3|2|2|2|2|1,7011490200,0|2,2,6,8,0
12,6|3|3|3|2|2|2|1|1|1,9493905408,5|7|9|11,4,25,29,1
12,6|3|3|3|2|2|1|1|1|1|1,7228208988,0|2,2,4,6,0
12,6|3|3|3|2|1|1|1|1|1|1|1,3445657600,5,1,19,19,1
12,6|3|3|3|1|1|1|1|1|1|1|1|1,898909000,0|2,2,6,8,0
12,6|3|3|2|2|2|2|2|2,2013556160,0|2|4|6,4,12,19,0
12,6|3|3|2|2|2|2|2|1|1,4818805992,0|2,2,6,8,0
12,6|3|3|2|2|2|2|1|1|1|1,5070292500,0|2,2,4,6,0
12,6|3|3|2|2|2|1|1|1|1|1|1,3482267712,0|2|4|6,4,12,23,0
12,6|3|3|2|2|1|1|1|1|1|1|1|1,1647455040,0|2|4|6,4,12,21,0
12,6|3|3|2|1|1|1|1|1|1|1|1|1|1,516636120,0|2,2,6,8,0
12,6|3|3|1|1|1|1|1|1|1|1|1|1|1|1,89237148,0|2,2,4,6,0
12,6|3|2|2|2|2|2|2|2|1,1171523584,5,1,17,17,1
12,6|3|2|2|2|2|2|2|1|1|1,1717815099,0,1,0,0,0
12,6|3|2|2|2|2|2|1|1|1|1|1,1522354176,5,1,17,17,1
12,6|3|2|2|2|2|1|1|1|1|1|1|1,951862912,0|2|4|6,4,14,21,0
12,6|3|2|2|2|1|1|1|1|1|1|1|1|1,431613952,5,1,17,17,1
12,6|3|2|2|1|1|1|1|1|1|1|1|1|1|1,139004019,0,1,0,0,0
12,6|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1,29534208,5,1,17,17,1
12,6|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3328192,0|2|4|6,4,12,19,0
12,6|2|2|2|2|2|2|2|2|2,93486536,0|2,2,6,8,0
12,6|2|2|2|2|2|2|2|2|1|1,231673365,0,1,0,0,0
12,6|2|2|2|2|2|2|2|1|1|1|1,262462200,0,1,6,6,0
12,6|2|2|2|2|2|2|1|1|1|1|1|1,203851760,0|2,2,8,10,0
12,6|2|2|2|2|2|1|1|1|1|1|1|1|1,117056016,0|2,2,8,10,0
12,6|2|2|2|2|1|1|1|1|1|1|1|1|1|1,50338904,0,1,6,6,0
12,6|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1,15935205,0,1,0,0,0
12,6|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3539700,0|2,2,4,6,0
12,6|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,497420,0|2,2,4,6,0
12,6|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,33649,0,1,0,0,0
12,5|5|5|5|4,701149020,0,1,4,4,0
12,5|5|5|5|3|1,3786204708,0,1,4,4,0
12,5|5|5|5|2|2,3272028760,0|2,2,6,8,0
12,5|5|5|5|2|1|1,5621940324,0,1,4,4,0
12,5|5|5|5|1|1|1|1,2498640144,0,1,8,8,0
12,5|5|5|4|4|1,3926434512,0|4,2,8,10,0
12,5|5|5|4|3|2,10470492032,3,1,11,11,1
12,5|5|5|4|3|1|1,14685884928,3|5,2,15,16,1
12,5|5|5|4|2|2|1,17133532416,3,1,13,13,1
12,5|5|5|4|2|1|1|1,16865820972,0,1,4,4,0
12,5|5|5|4|1|1|1|1|1,6150498816,3,1,15,15,1
12,5|5|5|3|3|3,4090035950,0,1,2,2,0
12,5|5|5|3|3|2|1,19037258240,3|5,2,15,16,1
12,5|5|5|3|3|1|1|1,15297796800,0|2|4|6,4,12,16,0
12,5|5|5|3|2|2|2,11660320672,0|4,2,10,12,0
12,5|5|5|3|2|2|1|1,24094029960,0,1,6,6,0
12,5|5|5|3|2|1|1|1|1,18019039500,0,1,4,4,0
12,5|5|5|3|1|1|1|1|1|1,6040668480,0|4,2,12,14,0
12,5|5|5|2|2|2|2|1,8745240504,0,1,6,6,0
12,5|5|5|2|2|2|1|1|1,10983033600,3,1,13,13,1
12,5|5|5|2|2|1|1|1|1|1,7281162900,0,1,4,4,0
12,5|5|5|2|1|1|1|1|1|1|1,2761448448,3|5,2,17,18,1
12,5|5|5|1|1|1|1|1|1|1|1|1,490804314,0,1,2,2,0
12,5|5|4|4|4|2,5235246016,0|2|4|6,4,12,21,0
12,5|5|4|4|4|1|1,6884008560,0|4,2,8,10,0
12,5|5|4|4|3|3,5889651768,0|2,2,6,8,0
12,5|5|4|4|3|2|1,25700298624,3,1,11,11,1
12,5|5|4|4|3|1|1|1,20078358300,0,1,4,4,0
12,5|5|4|4|2|2|2,12850149312,0|2|4|6,4,12,24,0
12,5|5|4|4|2|2|1|1,26235721512,0|2,2,6,8,0
12,5|5|4|4|2|1|1|1|1,19028105712,0|2,2,8,10,0
12,5|5|4|4|1|1|1|1|1|1,5930838144,0|2|4|6,4,14,21,0
12,5|5|4|3|3|3|1,14054850810,0,1,2,2,0
12,5|5|4|3|3|2|2,19275223968,0|4,2,10,12,0
12,5|5|4|3|3|2|1|1,37182145000,0,1,6,6,0
12,5|5|4|3|3|1|1|1|1,21843488700,0,1,4,4,0
12,5|5|4|3|2|2|2|1,30459613184,5,1,19,19,1
12,5|5|4|3|2|2|1|1|1,36999094440,0|2,2,6,8,0
12,5|5|4|3|2|1|1|1|1|1,22593669120,5,1,17,17,1
12,5|5|4|3|1|1|1|1|1|1|1,6731030592,0|4,2,12,14,0
12,5|5|4|2|2|2|2|2,7155196776,0,1,6,6,0
12,5|5|4|2|2|2|2|1|1,16309804896,0|2,2,10,12,0
12,5|5|4|2|2|2|1|1|1|1,15444891000,0|2,2,6,8,0
12,5|5|4|2|2|1|1|1|1|1|1,8834477652,0,1,4,4,0
12,5|5|4|2|1|1|1|1|1|1|1|1,3058088418,0,1,2,2,0
12,5|5|4|1|1|1|1|1|1|1|1|1|1,519675156,0|2,2,4,6,0
12,5|5|3|3|3|3|2,6425074656,0|4,2,10,12,0
12,5|5|3|3|3|3|1|1,10039179150,0,1,2,2,0
12,5|5|3|3|3|2|2|1,17847429600,0|4,2,10,12,0
12,5|5|3|3|3|2|1|1|1,20135561600,3,1,11,11,1
12,5|5|3|3|3|1|1|1|1|1,9708217200,0|4,2,8,10,0
12,5|5|3|3|2|2|2|2,8761465440,0|4,2,10,12,0
12,5|5|3|3|2|2|2|1|1,19732850368,0|2|4|6,4,12,24,0
12,5|5|3|3|2|2|1|1|1|1,18122005440,0|2|4|6,4,12,19,0
12,5|5|3|3|2|1|1|1|1|1|1,9637611984,0|4,2,8,10,0
12,5|5|3|3|1|1|1|1|1|1|1|1,2677114440,0|4,2,6,8,0
12,5|5|3|2|2|2|2|2|1,7907784192,3,1,15,15,1
12,5|5|3|2|2|2|2|1|1|1,10873203264,0|2|4|6,4,12,21,0
12,5|5|3|2|2|2|1|1|1|1|1,8566766208,3,1,11,11,1
12,5|5|3|2|2|1|1|1|1|1|1|1,4417238826,0,1,2,2,0
12,5|5|3|2|1|1|1|1|1|1|1|1|1,1453636800,3,1,9,9,1
12,5|5|3|1|1|1|1|1|1|1|1|1|1|1,251963712,0|2|4|6,4,12,21,0
12,5|5|2|2|2|2|2|2|2,1029659400,0,1,6,6,0
12,5|5|2|2|2|2|2|2|1|1,2471182560,0|4,2,10,12,0
12,5|5|2|2|2|2|2|1|1|1|1,2617623008,0|4,2,10,12,0
12,5|5|2|2|2|2|1|1|1|1|1|1,1821925105,0,1,0,0,0
12,5|5|2|2|2|1|1|1|1|1|1|1|1,885809925,0,1,0,0,0
12,5|5|2|2|1|1|1|1|1|1|1|1|1|1,296111200,0|4,2,10,12,0
12,5|5|2|1|1|1|1|1|1|1|1|1|1|1|1,62622560,0|4,2,10,12,0
12,5|5|1|1|1|1|1|1|1|1|1|1|1|1|1|1,6503112,0,1,6,6,0
12,5|4|4|4|4|3,1963217256,0|2,2,6,8,0
12,5|4|4|4|4|2|1,6799020800,3,1,13,13,1
12,5|4|4|4|4|1|1|1,4908043140,0,1,4,4,0
12,5|4|4|4|3|3|1,8566766208,3,1,11,11,1
12,5|4|4|4|3|2|2,11014413696,3,1,11,11,1
12,5|4|4|4|3|2|1|1,20940984064,3,1,13,13,1
12,5|4|4|4|3|1|1|1|1,11861676288,3,1,13,13,1
12,5|4|4|4|2|2|2|1,13742520792,0|2,2,6,8,0
12,5|4|4|4|2|2|1|1|1,16401330176,3|5|7|9,4,21,25,1
12,5|4|4|4|2|1|1|1|1|1,9637611984,0|2,2,8,10,0
12,5|4|4|4|1|1|1|1|1|1|1,2635928064,3,1,15,15,1
12,5|4|4|3|3|3|2,8432910486,0,1,2,2,0
12,5|4|4|3|3|3|1|1,13088115040,0|4,2,10,12,0
12,5|4|4|3|3|2|2|1,22717228248,0,1,6,6,0
12,5|4|4|3|3|2|1|1|1,25417877760,3,1,13,13,1
12,5|4|4|3|3|1|1|1|1|1,12047014980,0,1,4,4,0
12,5|4|4|3|2|2|2|2,10411000600,0,1,6,6,0
12,5|4|4|3|2|2|2|1|1,23352675192,0|2,2,6,8,0
12,5|4|4|3|2|2|1|1|1|1,21246940000,0|2,2,10,12,0
12,5|4|4|3|2|1|1|1|1|1|1,11099728332,0,1,4,4,0
12,5|4|4|3|1|1|1|1|1|1|1|1,2978657550,0,1,2,2,0
12,5|4|4|2|2|2|2|2|1,7548339456,3,1,13,13,1
12,5|4|4|2|2|2|2|1|1|1,10326012840,0|2,2,6,8,0
12,5|4|4|2|2|2|1|1|1|1|1,8054224640,3,1,13,13,1
12,5|4|4|2|2|1|1|1|1|1|1|1,4077451224,0|4,2,6,8,0
12,5|4|4|2|1|1|1|1|1|1|1|1|1,1295813376,3,1,13,13,1
12,5|4|4|1|1|1|1|1|1|1|1|1|1|1,208220012,0|2,2,4,6,0
12,5|4|3|3|3|3|3,1903725824,3,1,13,13,1
12,5|4|3|3|3|3|2|1,10306890594,0,1,2,2,0
12,5|4|3|3|3|3|1|1|1,9152528000,3,1,11,11,1
12,5|4|3|3|3|2|2|2,8158824960,3|5,2,15,16,1
12,5|4|3|3|3|2|2|1|1,17792514432,3,1,11,11,1
12,5|4|3|3|3|2|1|1|1|1,14957845760,3,1,13,13,1
12,5|4|3|3|3|1|1|1|1|1|1,6150498816,3|5,2,15,16,1
12,5|4|3|3|2|2|2|2|1,11648672000,3,1,13,13,1
12,5|4|3|3|2|2|2|1|1|1,15705738048,0|2|4|6,4,12,19,0
12,5|4|3|3|2|2|1|1|1|1|1,11861676288,3,1,13,13,1
12,5|4|3|3|2|1|1|1|1|1|1|1,5577321750,0,1,2,2,0
12,5|4|3|3|1|1|1|1|1|1|1|1|1,1421333760,3,1,13,13,1
12,5|4|3|2|2|2|2|2|2,3075249408,3,1,13,13,1
12,5|4|3|2|2|2|2|2|1|1,7342942464,3,1,13,13,1
12,5|4|3|2|2|2|2|1|1|1|1,7688123520,3,1,11,11,1
12,5|4|3|2|2|2|1|1|1|1|1|1,5235246016,3,1,9,9,1
12,5|4|3|2|2|1|1|1|1|1|1|1|1,2442109824,3,1,11,11,1
12,5|4|3|2|1|1|1|1|1|1|1|1|1|1,747892288,3,1,9,9,1
12,5|4|3|1|1|1|1|1|1|1|1|1|1|1|1,123771648,3,1,13,13,1
12,5|4|2|2|2|2|2|2|2|1,1402298040,0,1,6,6,0
12,5|4|2|2|2|2|2|2|1|1|1,2050166272,3|5,2,15,16,1
12,5|4|2|2|2|2|2|1|1|1|1|1,1807052247,0,1,0,0,0
12,5|4|2|2|2|2|1|1|1|1|1|1|1,1119838720,3,1,15,15,1
12,5|4|2|2|2|1|1|1|1|1|1|1|1|1,500528875,0,1,0,0,0
12,5|4|2|2|1|1|1|1|1|1|1|1|1|1|1,157386240,3|5,2,15,16,1
12,5|4|2|1|1|1|1|1|1|1|1|1|1|1|1|1,32033848,0,1,6,6,0
12,5|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3303168,3,1,13,13,1
12,5|3|3|3|3|3|3|1,1308811504,0|2,2,8,10,0
12,5|3|3|3|3|3|2|2,2007835830,0,1,2,2,0
12,5|3|3|3|3|3|2|1|1,4077451224,0|2,2,6,8,0
12,5|3|3|3|3|3|1|1|1|1,2677114440,0|2,2,6,8,0
12,5|3|3|3|3|2|2|2|1,4236312960,3,1,11,11,1
12,5|3|3|3|3|2|2|1|1|1,5507206848,0|2|4|6,4,12,24,0
12,5|3|3|3|3|2|1|1|1|1|1,3807451648,3,1,15,15,1
12,5|3|3|3|3|1|1|1|1|1|1|1,1390040190,0,1,2,2,0
12,5|3|3|3|2|2|2|2|2,1761861640,0|2,2,6,8,0
12,5|3|3|3|2|2|2|2|1|1,4172126400,0|2|4|6,4,12,19,0
12,5|3|3|3|2|2|2|1|1|1|1,4283383104,0|2|4|6,4,12,21,0
12,5|3|3|3|2|2|1|1|1|1|1|1,2802961700,0|2,2,4,6,0
12,5|3|3|3|2|1|1|1|1|1|1|1|1,1199250360,0|2,2,6,8,0
12,5|3|3|3|1|1|1|1|1|1|1|1|1|1,287650880,0|2|4|6,4,12,23,0
12,5|3|3|2|2|2|2|2|2|1,1606268664,0|2,2,6,8,0
12,5|3|3|2|2|2|2|2|1|1|1,2336390784,3,1,11,11,1
12,5|3|3|2|2|2|2|1|1|1|1|1,2038725612,0|2,2,4,6,0
12,5|3|3|2|2|2|1|1|1|1|1|1|1,1240436736,3|5|7|9,4,21,25,1
12,5|3|3|2|2|1|1|1|1|1|1|1|1|1,535422888,0|2,2,6,8,0
12,5|3|3|2|1|1|1|1|1|1|1|1|1|1|1,156074688,3,1,9,9,1
12,5|3|3|1|1|1|1|1|1|1|1|1|1|1|1|1,25438644,0|2,2,4,6,0
12,5|3|2|2|2|2|2|2|2|2,264769560,0|2,2,6,8,0
12,5|3|2|2|2|2|2|2|2|1|1,654405752,0,1,6,6,0
12,5|3|2|2|2|2|2|2|1|1|1|1,737142525,0,1,0,0,0
12,5|3|2|2|2|2|2|1|1|1|1|1|1,566918352,0|2,2,8,10,0
12,5|3|2|2|2|2|1|1|1|1|1|1|1|1,320338480,0|2,2,8,10,0
12,5|3|2|2|2|1|1|1|1|1|1|1|1|1|1,134126685,0,1,0,0,0
12,5|3|2|2|1|1|1|1|1|1|1|1|1|1|1|1,40494168,0,1,6,6,0
12,5|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,8171900,0|2,2,4,6,0
12,5|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,886788,0|2,2,4,6,0
12,5|2|2|2|2|2|2|2|2|2|1,73220224,3,1,11,11,1
12,5|2|2|2|2|2|2|2|2|1|1|1,111546435,0,1,0,0,0
12,5|2|2|2|2|2|2|2|1|1|1|1|1,105719040,3,1,13,13,1
12,5|2|2|2|2|2|2|1|1|1|1|1|1|1,73220224,0|2|4|6,4,14,21,0
12,5|2|2|2|2|2|1|1|1|1|1|1|1|1|1,38536960,3,1,13,13,1
12,5|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1,15444891,0,1,0,0,0
12,5|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1,4614720,3,1,9,9,1
12,5|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,978880,0|2|4|6,4,12,19,0
12,5|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,133056,3,1,9,9,1
12,5|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,8855,0,1,0,0,0
12,4|4|4|4|4|4,140229804,0,1,4,4,0
12,4|4|4|4|4|3|1,1262068236,0,1,4,4,0
12,4|4|4|4|4|2|2,1308811504,0|4,2,8,10,0
12,4|4|4|4|4|2|1|1,2409402996,0,1,4,4,0
12,4|4|4|4|4|1|1|1|1,1249320072,0,1,6,6,0
12,4|4|4|4|3|3|2,2103447060,0,1,4,4,0
12,4|4|4|4|3|3|1|1,3212537328,0|4,2,8,10,0
12,4|4|4|4|3|2|2|1,5205500300,0,1,4,4,0
12,4|4|4|4|3|2|1|1|1,5711177472,3,1,13,13,1
12,4|4|4|4|3|1|1|1|1|1,2594741688,0,1,6,6,0
12,4|4|4|4|2|2|2|2,1873980108,0,1,4,4,0
12,4|4|4|4|2|2|2|1|1,4164400240,0|2,2,8,10,0
12,4|4|4|4|2|2|1|1|1|1,3706773840,0|2,2,8,10,0
12,4|4|4|4|2|1|1|1|1|1|1,1853386920,0,1,6,6,0
12,4|4|4|4|1|1|1|1|1|1|1|1,453050136,0,1,6,6,0
12,4|4|4|3|3|3|3,818007190,0,1,2,2,0
12,4|4|4|3|3|3|2|1,4351373312,5|7,2,19,20,1
12,4|4|4|3|3|3|1|1|1,3824449200,0|4,2,8,10,0
12,4|4|4|3|3|2|2|2,3331520192,0|2|4|6,4,12,16,0
12,4|4|4|3|3|2|2|1|1,7228208988,0,1,4,4,0
12,4|4|4|3|3|2|1|1|1|1,6006346500,0,1,4,4,0
12,4|4|4|3|3|1|1|1|1|1|1,2416267392,0|2|4|6,4,14,18,0
12,4|4|4|3|2|2|2|2|1,4372620252,0,1,4,4,0
12,4|4|4|3|2|2|2|1|1|1,5857617920,5,1,17,17,1
12,4|4|4|3|2|2|1|1|1|1|1,4368697740,0,1,4,4,0
12,4|4|4|3|2|1|1|1|1|1|1|1,2008326144,5|7,2,21,22,1
12,4|4|4|3|1|1|1|1|1|1|1|1|1,490804314,0,1,2,2,0
12,4|4|4|2|2|2|2|2|2,908596416,0|4,2,12,14,0
12,4|4|4|2|2|2|2|2|1|1,2162284740,0,1,4,4,0
12,4|4|4|2|2|2|2|1|1|1|1,2247272500,0,1,4,4,0
12,4|4|4|2|2|2|1|1|1|1|1|1,1510167120,0|4,2,8,10,0
12,4|4|4|2|2|1|1|1|1|1|1|1|1,688400856,0|4,2,6,8,0
12,4|4|4|2|1|1|1|1|1|1|1|1|1|1,202095894,0,1,2,2,0
12,4|4|4|1|1|1|1|1|1|1|1|1|1|1|1,30620590,0,1,2,2,0
12,4|4|3|3|3|3|3|1,1204701498,0,1,2,2,0
12,4|4|3|3|3|3|2|2,1835735616,0|2|4|6,4,12,16,0
12,4|4|3|3|3|3|2|1|1,3718214500,0,1,4,4,0
12,4|4|3|3|3|3|1|1|1|1,2427054300,0,1,4,4,0
12,4|4|3|3|3|2|2|2|1,3807451648,3|5,2,15,16,1
12,4|4|3|3|3|2|2|1|1|1,4933212592,0|4,2,8,10,0
12,4|4|3|3|3|2|1|1|1|1|1,3389050368,3|5,2,15,16,1
12,4|4|3|3|3|1|1|1|1|1|1|1,1223823744,0|2|4|6,4,14,18,0
12,4|4|3|3|2|2|2|2|2,1533256452,0,1,4,4,0
12,4|4|3|3|2|2|2|2|1|1,3624401088,0|4,2,12,14,0
12,4|4|3|3|2|2|2|1|1|1|1,3706773840,0|4,2,8,10,0
12,4|4|3|3|2|2|1|1|1|1|1|1,2409402996,0,1,4,4,0
12,4|4|3|3|2|1|1|1|1|1|1|1|1,1019362806,0,1,2,2,0
12,4|4|3|3|1|1|1|1|1|1|1|1|1|1,239850072,0|4,2,6,8,0
12,4|4|3|2|2|2|2|2|2|1,1297370844,0,1,4,4,0
12,4|4|3|2|2|2|2|2|1|1|1,1882805760,3|5,2,15,16,1
12,4|4|3|2|2|2|2|1|1|1|1|1,1636014380,0,1,4,4,0
12,4|4|3|2|2|2|1|1|1|1|1|1|1,988473024,3,1,9,9,1
12,4|4|3|2|2|1|1|1|1|1|1|1|1|1,421814250,0,1,2,2,0
12,4|4|3|2|1|1|1|1|1|1|1|1|1|1|1,120598016,3|5,2,15,16,1
12,4|4|3|1|1|1|1|1|1|1|1|1|1|1|1|1,18967410,0,1,2,2,0
12,4|4|2|2|2|2|2|2|2|2,171609900,0,1,4,4,0
12,4|4|2|2|2|2|2|2|2|1|1,423631296,0|2|4|6,4,12,16,0
12,4|4|2|2|2|2|2|2|1|1|1|1,475931456,0|2|4|6,4,12,16,0
12,4|4|2|2|2|2|2|1|1|1|1|1|1,364385021,0,1,0,0,0
12,4|4|2|2|2|2|1|1|1|1|1|1|1|1,204417675,0,1,0,0,0
12,4|4|2|2|2|1|1|1|1|1|1|1|1|1|1,84603200,0|2|4|6,4,12,16,0
12,4|4|2|2|1|1|1|1|1|1|1|1|1|1|1|1,25049024,0|2|4|6,4,12,16,0
12,4|4|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,4877334,0,1,2,2,0
